Lot_Wafer_ID,Lot_ID,Wafer_Slot,Step1_Config,Step2_Config,Step3_Config,Step4_Config,Step5_Config,Step6_Config,Step7_Config,Step8_Config,Step9_Config,Step10_Config,Step11_Config,Step12_Config,Step13_Config,Step14_Config,Step15_Config,Step16_Config,Step17_Config,Step18_Config,Step19_Config,Step20_Config,Step21_Config,Step22_Config,Step23_Config,Step24_Config,Step25_Config,Step26_Config,Step27_Config,Step28_Config,Step29_Config,Step30_Config,Step1_R1,Step2_R1,Step3_R1,Step4_R1,Step4_R2,Step5_R1,Step6_R1,Step6_R2,Step7_R1,Step7_R2,Step8_R1,Step9_R1,Step9_R2,Step10_R1,Step11_R1,Step12_R1,Step12_R2,Step13_R1,Step13_R2,Step13_R3,Step14_R1,Step14_R2,Step14_R3,Step15_R1,Step15_R2,Step16_R1,Step17_R1,Step18_R1,Step19_R1,Step20_R1,Step21_R1,Step22_R1,Step22_R2,Step22_R3,Step23_R1,Step24_R1,Step24_R2,Step25_R1,Step25_R2,Step25_R3,Step26_R1,Step27_R1,Step28_R1,Step28_R2,Step28_R3,Step29_R1,Step29_R2,Step30_R1,Step1_D1,Step6_D1,Step8_D1,Step11_D1,Step13_D1,Step14_D1,Step21_D1,Step22_D1,Step27_D1,Step30_D1,Y,Y1,Y2,Y3,Y4,Y5,Y6,Y7,Y8,Y9,Y10
L001W21,L001,21,Step1_Model3_EQC_CH4,Step2_Model1_EQA_CH1,Step3_Model2_EQA_CH1,Step4_Model3_EQC_CH2,Step5_Model1_EQC_CH4,Step6_Model3_EQA_CH1,Step7_Model1_EQC_CH3,Step8_Model3_EQC_CH3,Step9_Model2_EQB_CH1,Step10_Model2_EQA_CH1,Step11_Model2_EQA_CH4,Step12_Model1_EQB_CH4,Step13_Model2_EQB_CH2,Step14_Model3_EQB_CH4,Step15_Model3_EQA_CH3,Step16_Model3_EQB_CH3,Step17_Model1_EQA_CH1,Step18_Model1_EQC_CH4,Step19_Model2_EQA_CH2,Step20_Model1_EQA_CH3,Step21_Model3_EQC_CH3,Step22_Model2_EQC_CH2,Step23_Model1_EQB_CH2,Step24_Model1_EQA_CH3,Step25_Model3_EQB_CH3,Step26_Model3_EQC_CH2,Step27_Model2_EQA_CH3,Step28_Model1_EQB_CH1,Step29_Model1_EQB_CH1,Step30_Model2_EQC_CH2,45.79,,44.65,,,,,69.34,,,,,,,,,,,,,,,40.39,,,,,59.72,,,,42.98,,,,,,,,,,,,,,,,,,,,,,,,,,,94.9,0.1,1.5,0.7,1.9,0.9,8,10,101,45,0
L001W22,L001,22,Step1_Model3_EQC_CH4,Step2_Model1_EQA_CH2,Step3_Model2_EQA_CH2,Step4_Model3_EQC_CH4,Step5_Model1_EQC_CH4,Step6_Model3_EQA_CH4,Step7_Model1_EQC_CH1,Step8_Model3_EQC_CH3,Step9_Model2_EQB_CH1,Step10_Model2_EQA_CH3,Step11_Model2_EQA_CH1,Step12_Model1_EQB_CH3,Step13_Model2_EQB_CH1,Step14_Model3_EQB_CH4,Step15_Model3_EQA_CH2,Step16_Model3_EQB_CH1,Step17_Model1_EQA_CH3,Step18_Model1_EQC_CH4,Step19_Model2_EQA_CH1,Step20_Model1_EQA_CH1,Step21_Model3_EQC_CH4,Step22_Model2_EQC_CH1,Step23_Model1_EQB_CH2,Step24_Model1_EQA_CH1,Step25_Model3_EQB_CH2,Step26_Model3_EQC_CH2,Step27_Model2_EQA_CH4,Step28_Model1_EQB_CH1,Step29_Model1_EQB_CH4,Step30_Model2_EQC_CH1,,,,,,,62.69,,,,,,,,,,,,46.34,,34.69,,,,,,,,,,,,,,58.25,,,,,,,50.7,59.72,,,,,,,,,,,,,,,,89.6,3.4,2.4,3.5,1.1,0,17,38,17,131,86
L001W23,L001,23,Step1_Model3_EQC_CH1,Step2_Model1_EQA_CH3,Step3_Model2_EQA_CH1,Step4_Model3_EQC_CH4,Step5_Model1_EQC_CH2,Step6_Model3_EQA_CH1,Step7_Model1_EQC_CH3,Step8_Model3_EQC_CH4,Step9_Model2_EQB_CH1,Step10_Model2_EQA_CH4,Step11_Model2_EQA_CH3,Step12_Model1_EQB_CH3,Step13_Model2_EQB_CH4,Step14_Model3_EQB_CH1,Step15_Model3_EQA_CH2,Step16_Model3_EQB_CH3,Step17_Model1_EQA_CH1,Step18_Model1_EQC_CH1,Step19_Model2_EQA_CH2,Step20_Model1_EQA_CH3,Step21_Model3_EQC_CH3,Step22_Model2_EQC_CH1,Step23_Model1_EQB_CH1,Step24_Model1_EQA_CH2,Step25_Model3_EQB_CH2,Step26_Model3_EQC_CH3,Step27_Model2_EQA_CH4,Step28_Model1_EQB_CH3,Step29_Model1_EQB_CH1,Step30_Model2_EQC_CH3,,,,,,,,67.15,,,,,,39.17,42.59,,54.56,,,,,,,,,,35.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.3,2,2.3,1,1.1,0.3,90,182,22,251,20
L001W24,L001,24,Step1_Model3_EQC_CH4,Step2_Model1_EQA_CH2,Step3_Model2_EQA_CH4,Step4_Model3_EQC_CH4,Step5_Model1_EQC_CH4,Step6_Model3_EQA_CH2,Step7_Model1_EQC_CH4,Step8_Model3_EQC_CH4,Step9_Model2_EQB_CH4,Step10_Model2_EQA_CH1,Step11_Model2_EQA_CH4,Step12_Model1_EQB_CH2,Step13_Model2_EQB_CH4,Step14_Model3_EQB_CH4,Step15_Model3_EQA_CH2,Step16_Model3_EQB_CH4,Step17_Model1_EQA_CH2,Step18_Model1_EQC_CH4,Step19_Model2_EQA_CH2,Step20_Model1_EQA_CH4,Step21_Model3_EQC_CH4,Step22_Model2_EQC_CH1,Step23_Model1_EQB_CH1,Step24_Model1_EQA_CH4,Step25_Model3_EQB_CH4,Step26_Model3_EQC_CH3,Step27_Model2_EQA_CH2,Step28_Model1_EQB_CH3,Step29_Model1_EQB_CH1,Step30_Model2_EQC_CH1,,,,,,,60.51,,,,,,,,,,57.47,,38.31,,,,,,,,,,56.95,48.98,,,,,,,,,,64.34,,,,,59.37,,,33.29,,,14,,,,,,,,91.5,3.5,2.7,0.8,1.2,0.3,64,222,122,86,384
L001W25,L001,25,Step1_Model3_EQC_CH1,Step2_Model1_EQA_CH1,Step3_Model2_EQA_CH4,Step4_Model3_EQC_CH1,Step5_Model1_EQC_CH4,Step6_Model3_EQA_CH4,Step7_Model1_EQC_CH1,Step8_Model3_EQC_CH1,Step9_Model2_EQB_CH2,Step10_Model2_EQA_CH3,Step11_Model2_EQA_CH1,Step12_Model1_EQB_CH2,Step13_Model2_EQB_CH2,Step14_Model3_EQB_CH3,Step15_Model3_EQA_CH4,Step16_Model3_EQB_CH1,Step17_Model1_EQA_CH3,Step18_Model1_EQC_CH1,Step19_Model2_EQA_CH2,Step20_Model1_EQA_CH2,Step21_Model3_EQC_CH4,Step22_Model2_EQC_CH2,Step23_Model1_EQB_CH2,Step24_Model1_EQA_CH3,Step25_Model3_EQB_CH1,Step26_Model3_EQC_CH1,Step27_Model2_EQA_CH3,Step28_Model1_EQB_CH4,Step29_Model1_EQB_CH1,Step30_Model2_EQC_CH2,,,,,,,,,,,55.05,,,,53.81,,,,,,,,35.73,39.33,34.42,,,59.45,,,64.23,,,,,62.23,,,,,40.2,,,,,51.48,,,,,,,,,,,,,89.1,1.7,3.9,1.6,3,0.7,46,220,349,67,157
L002W01,L002,1,Step1_Model1_EQB_CH4,Step2_Model3_EQA_CH1,Step3_Model3_EQA_CH2,Step4_Model2_EQC_CH4,Step5_Model1_EQB_CH1,Step6_Model3_EQC_CH2,Step7_Model1_EQA_CH2,Step8_Model1_EQB_CH3,Step9_Model1_EQC_CH1,Step10_Model3_EQA_CH1,Step11_Model1_EQC_CH4,Step12_Model2_EQA_CH3,Step13_Model1_EQC_CH3,Step14_Model1_EQB_CH3,Step15_Model3_EQA_CH3,Step16_Model3_EQA_CH1,Step17_Model1_EQA_CH1,Step18_Model2_EQB_CH2,Step19_Model3_EQA_CH2,Step20_Model1_EQB_CH3,Step21_Model1_EQB_CH3,Step22_Model1_EQC_CH3,Step23_Model1_EQA_CH2,Step24_Model2_EQA_CH4,Step25_Model1_EQB_CH4,Step26_Model3_EQC_CH2,Step27_Model2_EQB_CH2,Step28_Model2_EQB_CH2,Step29_Model2_EQC_CH2,Step30_Model3_EQB_CH2,,,,,,,,,,,,,,,,,,,,,,,37.02,,,,,,,,,41.17,45.06,,45.97,,,,,,,,,,59.95,,,,,9,,,,,,,,9,85.6,2.6,7.8,0.3,3.5,0.2,15,50,52,5,34
L002W02,L002,2,Step1_Model1_EQB_CH2,Step2_Model3_EQA_CH3,Step3_Model3_EQA_CH3,Step4_Model2_EQC_CH3,Step5_Model1_EQB_CH3,Step6_Model3_EQC_CH2,Step7_Model1_EQA_CH4,Step8_Model1_EQB_CH1,Step9_Model1_EQC_CH2,Step10_Model3_EQA_CH1,Step11_Model1_EQC_CH4,Step12_Model2_EQA_CH3,Step13_Model1_EQC_CH4,Step14_Model1_EQB_CH2,Step15_Model3_EQA_CH3,Step16_Model3_EQA_CH2,Step17_Model1_EQA_CH3,Step18_Model2_EQB_CH1,Step19_Model3_EQA_CH1,Step20_Model1_EQB_CH1,Step21_Model1_EQB_CH4,Step22_Model1_EQC_CH2,Step23_Model1_EQA_CH4,Step24_Model2_EQA_CH1,Step25_Model1_EQB_CH2,Step26_Model3_EQC_CH1,Step27_Model2_EQB_CH4,Step28_Model2_EQB_CH4,Step29_Model2_EQC_CH4,Step30_Model3_EQB_CH1,,,,,,,63.39,,,45.8,57.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.96,,,,58.63,,38.29,,,,,,,,,,,90.1,1.4,1.1,1.3,5.5,0.6,10,183,249,144,156
L002W03,L002,3,Step1_Model1_EQB_CH2,Step2_Model3_EQA_CH2,Step3_Model3_EQA_CH1,Step4_Model2_EQC_CH2,Step5_Model1_EQB_CH1,Step6_Model3_EQC_CH2,Step7_Model1_EQA_CH3,Step8_Model1_EQB_CH3,Step9_Model1_EQC_CH4,Step10_Model3_EQA_CH3,Step11_Model1_EQC_CH3,Step12_Model2_EQA_CH3,Step13_Model1_EQC_CH1,Step14_Model1_EQB_CH3,Step15_Model3_EQA_CH3,Step16_Model3_EQA_CH4,Step17_Model1_EQA_CH3,Step18_Model2_EQB_CH3,Step19_Model3_EQA_CH2,Step20_Model1_EQB_CH4,Step21_Model1_EQB_CH4,Step22_Model1_EQC_CH4,Step23_Model1_EQA_CH4,Step24_Model2_EQA_CH4,Step25_Model1_EQB_CH4,Step26_Model3_EQC_CH1,Step27_Model2_EQB_CH3,Step28_Model2_EQB_CH4,Step29_Model2_EQC_CH3,Step30_Model3_EQB_CH3,,39.49,,,,,,,,,55.77,,,,,,,,,,,,37.12,,,,38.6,,,,,,,,45.7,55.53,,,,,42.19,,,57.99,,,,,,,,,18,,,,,,95.1,1.4,0.1,1.2,1.8,0.4,0,5,277,151,36
L002W04,L002,4,Step1_Model1_EQB_CH1,Step2_Model3_EQA_CH4,Step3_Model3_EQA_CH2,Step4_Model2_EQC_CH1,Step5_Model1_EQB_CH2,Step6_Model3_EQC_CH3,Step7_Model1_EQA_CH3,Step8_Model1_EQB_CH1,Step9_Model1_EQC_CH1,Step10_Model3_EQA_CH2,Step11_Model1_EQC_CH4,Step12_Model2_EQA_CH2,Step13_Model1_EQC_CH1,Step14_Model1_EQB_CH2,Step15_Model3_EQA_CH1,Step16_Model3_EQA_CH2,Step17_Model1_EQA_CH1,Step18_Model2_EQB_CH1,Step19_Model3_EQA_CH1,Step20_Model1_EQB_CH4,Step21_Model1_EQB_CH2,Step22_Model1_EQC_CH2,Step23_Model1_EQA_CH2,Step24_Model2_EQA_CH1,Step25_Model1_EQB_CH2,Step26_Model3_EQC_CH2,Step27_Model2_EQB_CH1,Step28_Model2_EQB_CH3,Step29_Model2_EQC_CH1,Step30_Model3_EQB_CH2,36.8,,42.36,,,49.73,,,,,,,44.49,,,54.15,,,,34.42,40.22,,,37.66,,,,,,,,,,,,58.72,,,,,,,,,,,,,,,,,,,,,,,92.7,1,3.6,0.4,2,0.3,49,54,155,240,61
L002W05,L002,5,Step1_Model1_EQB_CH1,Step2_Model3_EQA_CH3,Step3_Model3_EQA_CH1,Step4_Model2_EQC_CH2,Step5_Model1_EQB_CH3,Step6_Model3_EQC_CH4,Step7_Model1_EQA_CH2,Step8_Model1_EQB_CH3,Step9_Model1_EQC_CH3,Step10_Model3_EQA_CH4,Step11_Model1_EQC_CH1,Step12_Model2_EQA_CH1,Step13_Model1_EQC_CH2,Step14_Model1_EQB_CH4,Step15_Model3_EQA_CH1,Step16_Model3_EQA_CH4,Step17_Model1_EQA_CH1,Step18_Model2_EQB_CH3,Step19_Model3_EQA_CH1,Step20_Model1_EQB_CH4,Step21_Model1_EQB_CH3,Step22_Model1_EQC_CH3,Step23_Model1_EQA_CH3,Step24_Model2_EQA_CH4,Step25_Model1_EQB_CH2,Step26_Model3_EQC_CH2,Step27_Model2_EQB_CH2,Step28_Model2_EQB_CH4,Step29_Model2_EQC_CH3,Step30_Model3_EQB_CH2,53.7,,,,,,,,62.62,,,,,,,,,,,,,,,33.73,,,18.25,,58.87,,,,42.92,42.02,,,,,,,,,,,57.54,49.65,,,,,,11,,,,,,,87.6,0.2,5.5,1.9,3.6,1.2,4,105,122,40,23
L002W06,L002,6,Step1_Model1_EQB_CH4,Step2_Model3_EQA_CH2,Step3_Model3_EQA_CH1,Step4_Model2_EQC_CH2,Step5_Model1_EQB_CH2,Step6_Model3_EQC_CH3,Step7_Model1_EQA_CH4,Step8_Model1_EQB_CH3,Step9_Model1_EQC_CH3,Step10_Model3_EQA_CH3,Step11_Model1_EQC_CH3,Step12_Model2_EQA_CH3,Step13_Model1_EQC_CH2,Step14_Model1_EQB_CH3,Step15_Model3_EQA_CH3,Step16_Model3_EQA_CH4,Step17_Model1_EQA_CH1,Step18_Model2_EQB_CH2,Step19_Model3_EQA_CH2,Step20_Model1_EQB_CH2,Step21_Model1_EQB_CH3,Step22_Model1_EQC_CH3,Step23_Model1_EQA_CH3,Step24_Model2_EQA_CH4,Step25_Model1_EQB_CH1,Step26_Model3_EQC_CH3,Step27_Model2_EQB_CH1,Step28_Model2_EQB_CH4,Step29_Model2_EQC_CH2,Step30_Model3_EQB_CH3,36.46,38.4,,,,,,,63.68,,,,,,,,,50.41,,45.76,,,,,,,,,54.95,,,,,,,,,,,,,,,,,,68.66,,,,,,,,,,,,91.1,1.3,1.9,4.6,0.9,0.2,2,26,12,1,178
L002W07,L002,7,Step1_Model1_EQB_CH1,Step2_Model3_EQA_CH1,Step3_Model3_EQA_CH3,Step4_Model2_EQC_CH2,Step5_Model1_EQB_CH2,Step6_Model3_EQC_CH2,Step7_Model1_EQA_CH4,Step8_Model1_EQB_CH1,Step9_Model1_EQC_CH1,Step10_Model3_EQA_CH1,Step11_Model1_EQC_CH4,Step12_Model2_EQA_CH1,Step13_Model1_EQC_CH4,Step14_Model1_EQB_CH2,Step15_Model3_EQA_CH3,Step16_Model3_EQA_CH1,Step17_Model1_EQA_CH1,Step18_Model2_EQB_CH2,Step19_Model3_EQA_CH3,Step20_Model1_EQB_CH4,Step21_Model1_EQB_CH3,Step22_Model1_EQC_CH2,Step23_Model1_EQA_CH2,Step24_Model2_EQA_CH3,Step25_Model1_EQB_CH4,Step26_Model3_EQC_CH4,Step27_Model2_EQB_CH1,Step28_Model2_EQB_CH4,Step29_Model2_EQC_CH3,Step30_Model3_EQB_CH2,,,,,,,,66.46,,,,,,,48.43,63,64.17,,,,,39.3,,,34.85,,,58.15,,,,,,,,,,,61.69,,,,,60.42,,,,,,,,,,,,,11,,87.3,2.3,6.5,1.8,1.6,0.5,27,882,2,0,286
L002W08,L002,8,Step1_Model1_EQB_CH1,Step2_Model3_EQA_CH1,Step3_Model3_EQA_CH2,Step4_Model2_EQC_CH4,Step5_Model1_EQB_CH2,Step6_Model3_EQC_CH4,Step7_Model1_EQA_CH2,Step8_Model1_EQB_CH3,Step9_Model1_EQC_CH4,Step10_Model3_EQA_CH3,Step11_Model1_EQC_CH1,Step12_Model2_EQA_CH2,Step13_Model1_EQC_CH1,Step14_Model1_EQB_CH1,Step15_Model3_EQA_CH1,Step16_Model3_EQA_CH1,Step17_Model1_EQA_CH2,Step18_Model2_EQB_CH1,Step19_Model3_EQA_CH2,Step20_Model1_EQB_CH2,Step21_Model1_EQB_CH3,Step22_Model1_EQC_CH4,Step23_Model1_EQA_CH4,Step24_Model2_EQA_CH2,Step25_Model1_EQB_CH3,Step26_Model3_EQC_CH2,Step27_Model2_EQB_CH2,Step28_Model2_EQB_CH2,Step29_Model2_EQC_CH3,Step30_Model3_EQB_CH4,,,,,,,68.42,,,,,,,,,,,,47.39,,,,,41.91,,,,55.71,,,,,,,,,,,,,,,,65.67,,,,,,,,,,,,,,,87,4.7,3.7,2.2,2.3,0.1,3,206,119,74,9
L002W09,L002,9,Step1_Model1_EQB_CH3,Step2_Model3_EQA_CH1,Step3_Model3_EQA_CH3,Step4_Model2_EQC_CH3,Step5_Model1_EQB_CH3,Step6_Model3_EQC_CH3,Step7_Model1_EQA_CH4,Step8_Model1_EQB_CH1,Step9_Model1_EQC_CH4,Step10_Model3_EQA_CH4,Step11_Model1_EQC_CH3,Step12_Model2_EQA_CH2,Step13_Model1_EQC_CH2,Step14_Model1_EQB_CH4,Step15_Model3_EQA_CH4,Step16_Model3_EQA_CH3,Step17_Model1_EQA_CH4,Step18_Model2_EQB_CH3,Step19_Model3_EQA_CH2,Step20_Model1_EQB_CH2,Step21_Model1_EQB_CH1,Step22_Model1_EQC_CH2,Step23_Model1_EQA_CH4,Step24_Model2_EQA_CH2,Step25_Model1_EQB_CH3,Step26_Model3_EQC_CH2,Step27_Model2_EQB_CH1,Step28_Model2_EQB_CH2,Step29_Model2_EQC_CH3,Step30_Model3_EQB_CH3,,,,,40.78,54.47,,62.64,,,,,,,,,60.84,,50.44,,,,,33.53,,,,,59.94,,59.7,,,,,,,,,,35.96,,,,,,,,,,,,,,,,,,91.8,0.6,4.5,0.4,2.6,0.1,3,1097,42,8,161
L002W10,L002,10,Step1_Model1_EQB_CH4,Step2_Model3_EQA_CH2,Step3_Model3_EQA_CH3,Step4_Model2_EQC_CH1,Step5_Model1_EQB_CH4,Step6_Model3_EQC_CH1,Step7_Model1_EQA_CH2,Step8_Model1_EQB_CH2,Step9_Model1_EQC_CH2,Step10_Model3_EQA_CH4,Step11_Model1_EQC_CH3,Step12_Model2_EQA_CH4,Step13_Model1_EQC_CH1,Step14_Model1_EQB_CH4,Step15_Model3_EQA_CH1,Step16_Model3_EQA_CH4,Step17_Model1_EQA_CH3,Step18_Model2_EQB_CH1,Step19_Model3_EQA_CH2,Step20_Model1_EQB_CH2,Step21_Model1_EQB_CH4,Step22_Model1_EQC_CH2,Step23_Model1_EQA_CH1,Step24_Model2_EQA_CH2,Step25_Model1_EQB_CH3,Step26_Model3_EQC_CH3,Step27_Model2_EQB_CH4,Step28_Model2_EQB_CH1,Step29_Model2_EQC_CH3,Step30_Model3_EQB_CH3,,40.36,,,,,62.05,,,,,34.69,,,47.33,,,,,,38.01,,46.78,40.92,,,36.21,,54.87,,,,,42.5,,,,,,,,,,,,49.35,,,,,,,,,,,,,94.4,1,0.9,0.1,3.2,0.4,9,63,78,0,114
L002W11,L002,11,Step1_Model1_EQB_CH1,Step2_Model3_EQA_CH2,Step3_Model3_EQA_CH2,Step4_Model2_EQC_CH4,Step5_Model1_EQB_CH2,Step6_Model3_EQC_CH1,Step7_Model1_EQA_CH3,Step8_Model1_EQB_CH2,Step9_Model1_EQC_CH4,Step10_Model3_EQA_CH2,Step11_Model1_EQC_CH1,Step12_Model2_EQA_CH4,Step13_Model1_EQC_CH2,Step14_Model1_EQB_CH4,Step15_Model3_EQA_CH1,Step16_Model3_EQA_CH3,Step17_Model1_EQA_CH1,Step18_Model2_EQB_CH1,Step19_Model3_EQA_CH1,Step20_Model1_EQB_CH1,Step21_Model1_EQB_CH3,Step22_Model1_EQC_CH3,Step23_Model1_EQA_CH4,Step24_Model2_EQA_CH2,Step25_Model1_EQB_CH3,Step26_Model3_EQC_CH3,Step27_Model2_EQB_CH2,Step28_Model2_EQB_CH3,Step29_Model2_EQC_CH1,Step30_Model3_EQB_CH1,36.35,,,,,,,,,,,,37.92,,,,,43.69,,,,,39.19,,,,,,,,,,45.95,47.38,42.77,,,,,67.16,,,,,,,,,,,10,,,,,,,,94.3,2.5,0.4,0.9,1,0.9,26,278,19,4,101
L002W12,L002,12,Step1_Model1_EQB_CH2,Step2_Model3_EQA_CH4,Step3_Model3_EQA_CH4,Step4_Model2_EQC_CH2,Step5_Model1_EQB_CH2,Step6_Model3_EQC_CH1,Step7_Model1_EQA_CH4,Step8_Model1_EQB_CH3,Step9_Model1_EQC_CH1,Step10_Model3_EQA_CH2,Step11_Model1_EQC_CH4,Step12_Model2_EQA_CH3,Step13_Model1_EQC_CH3,Step14_Model1_EQB_CH1,Step15_Model3_EQA_CH4,Step16_Model3_EQA_CH4,Step17_Model1_EQA_CH2,Step18_Model2_EQB_CH4,Step19_Model3_EQA_CH4,Step20_Model1_EQB_CH1,Step21_Model1_EQB_CH4,Step22_Model1_EQC_CH3,Step23_Model1_EQA_CH1,Step24_Model2_EQA_CH1,Step25_Model1_EQB_CH2,Step26_Model3_EQC_CH4,Step27_Model2_EQB_CH2,Step28_Model2_EQB_CH3,Step29_Model2_EQC_CH1,Step30_Model3_EQB_CH1,,,,,,,65.48,,62.72,,,,,,,,,,,45.1,,,,,,,,,58.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.8,6.6,2.6,1,0.8,0.2,21,24,34,80,89
L002W13,L002,13,Step1_Model1_EQB_CH1,Step2_Model3_EQA_CH3,Step3_Model3_EQA_CH3,Step4_Model2_EQC_CH2,Step5_Model1_EQB_CH2,Step6_Model3_EQC_CH2,Step7_Model1_EQA_CH4,Step8_Model1_EQB_CH1,Step9_Model1_EQC_CH1,Step10_Model3_EQA_CH2,Step11_Model1_EQC_CH1,Step12_Model2_EQA_CH2,Step13_Model1_EQC_CH4,Step14_Model1_EQB_CH4,Step15_Model3_EQA_CH3,Step16_Model3_EQA_CH4,Step17_Model1_EQA_CH2,Step18_Model2_EQB_CH4,Step19_Model3_EQA_CH3,Step20_Model1_EQB_CH1,Step21_Model1_EQB_CH2,Step22_Model1_EQC_CH1,Step23_Model1_EQA_CH3,Step24_Model2_EQA_CH3,Step25_Model1_EQB_CH3,Step26_Model3_EQC_CH1,Step27_Model2_EQB_CH1,Step28_Model2_EQB_CH1,Step29_Model2_EQC_CH1,Step30_Model3_EQB_CH3,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.84,,,,,,,,,60.54,,,,,,61.34,,,,,,7,,,14,,,,,,,84.1,2.4,3.6,6.5,2.3,1.1,6,116,62,21,0
L002W14,L002,14,Step1_Model1_EQB_CH3,Step2_Model3_EQA_CH2,Step3_Model3_EQA_CH2,Step4_Model2_EQC_CH1,Step5_Model1_EQB_CH4,Step6_Model3_EQC_CH4,Step7_Model1_EQA_CH3,Step8_Model1_EQB_CH3,Step9_Model1_EQC_CH3,Step10_Model3_EQA_CH2,Step11_Model1_EQC_CH2,Step12_Model2_EQA_CH3,Step13_Model1_EQC_CH3,Step14_Model1_EQB_CH3,Step15_Model3_EQA_CH4,Step16_Model3_EQA_CH2,Step17_Model1_EQA_CH4,Step18_Model2_EQB_CH4,Step19_Model3_EQA_CH3,Step20_Model1_EQB_CH3,Step21_Model1_EQB_CH1,Step22_Model1_EQC_CH1,Step23_Model1_EQA_CH4,Step24_Model2_EQA_CH2,Step25_Model1_EQB_CH3,Step26_Model3_EQC_CH3,Step27_Model2_EQB_CH4,Step28_Model2_EQB_CH1,Step29_Model2_EQC_CH2,Step30_Model3_EQB_CH1,,,,,,,,,,,,,,36.15,,,,42.48,,,,37.71,,,,,,62.12,,,,,,,45.31,66.96,,,,,,,60.96,,,,,,,,,,,,,,,,89.9,5.6,0.5,0.5,2.6,0.9,0,174,141,137,40
L002W15,L002,15,Step1_Model1_EQB_CH1,Step2_Model3_EQA_CH1,Step3_Model3_EQA_CH1,Step4_Model2_EQC_CH3,Step5_Model1_EQB_CH3,Step6_Model3_EQC_CH1,Step7_Model1_EQA_CH2,Step8_Model1_EQB_CH4,Step9_Model1_EQC_CH2,Step10_Model3_EQA_CH2,Step11_Model1_EQC_CH2,Step12_Model2_EQA_CH1,Step13_Model1_EQC_CH3,Step14_Model1_EQB_CH2,Step15_Model3_EQA_CH1,Step16_Model3_EQA_CH2,Step17_Model1_EQA_CH2,Step18_Model2_EQB_CH1,Step19_Model3_EQA_CH3,Step20_Model1_EQB_CH3,Step21_Model1_EQB_CH4,Step22_Model1_EQC_CH1,Step23_Model1_EQA_CH4,Step24_Model2_EQA_CH4,Step25_Model1_EQB_CH4,Step26_Model3_EQC_CH3,Step27_Model2_EQB_CH1,Step28_Model2_EQB_CH4,Step29_Model2_EQC_CH1,Step30_Model3_EQB_CH1,36.83,,,,,,,,,,,,,,,61.18,,,,,,42.29,,,,,,,,,,,,,,,,,,,41.83,,57.52,,,,53.42,,,,,,,,,,,,91.3,2,3.1,0.5,2.8,0.3,20,237,30,133,604
L002W16,L002,16,Step1_Model1_EQB_CH3,Step2_Model3_EQA_CH4,Step3_Model3_EQA_CH4,Step4_Model2_EQC_CH1,Step5_Model1_EQB_CH2,Step6_Model3_EQC_CH3,Step7_Model1_EQA_CH3,Step8_Model1_EQB_CH3,Step9_Model1_EQC_CH3,Step10_Model3_EQA_CH4,Step11_Model1_EQC_CH4,Step12_Model2_EQA_CH2,Step13_Model1_EQC_CH3,Step14_Model1_EQB_CH3,Step15_Model3_EQA_CH1,Step16_Model3_EQA_CH4,Step17_Model1_EQA_CH3,Step18_Model2_EQB_CH2,Step19_Model3_EQA_CH2,Step20_Model1_EQB_CH4,Step21_Model1_EQB_CH2,Step22_Model1_EQC_CH2,Step23_Model1_EQA_CH4,Step24_Model2_EQA_CH3,Step25_Model1_EQB_CH3,Step26_Model3_EQC_CH2,Step27_Model2_EQB_CH2,Step28_Model2_EQB_CH3,Step29_Model2_EQC_CH4,Step30_Model3_EQB_CH2,,,,,40.35,,64.16,,62.24,,,,,,,60.69,,,,,,,,37.93,,,,,,,,,,46.33,,,,,,,,,,,,,,,,,,,,,,,,,90.3,3.8,2.7,0.8,1.7,0.7,56,229,251,18,7
L002W17,L002,17,Step1_Model1_EQB_CH1,Step2_Model3_EQA_CH4,Step3_Model3_EQA_CH2,Step4_Model2_EQC_CH2,Step5_Model1_EQB_CH1,Step6_Model3_EQC_CH1,Step7_Model1_EQA_CH3,Step8_Model1_EQB_CH4,Step9_Model1_EQC_CH4,Step10_Model3_EQA_CH3,Step11_Model1_EQC_CH4,Step12_Model2_EQA_CH4,Step13_Model1_EQC_CH4,Step14_Model1_EQB_CH4,Step15_Model3_EQA_CH4,Step16_Model3_EQA_CH1,Step17_Model1_EQA_CH4,Step18_Model2_EQB_CH1,Step19_Model3_EQA_CH4,Step20_Model1_EQB_CH3,Step21_Model1_EQB_CH2,Step22_Model1_EQC_CH1,Step23_Model1_EQA_CH4,Step24_Model2_EQA_CH3,Step25_Model1_EQB_CH2,Step26_Model3_EQC_CH1,Step27_Model2_EQB_CH2,Step28_Model2_EQB_CH3,Step29_Model2_EQC_CH1,Step30_Model3_EQB_CH2,,,,,44.44,,,,,,,,,25.13,,,,,,50.4,,,,39.78,,,,,,,,,,,,,,,,,,58.96,75.94,,,,,,,,,,,,,,,,84.3,6.5,5,0.9,2.8,0.5,1,268,71,64,1
